review_text,label,rating,verified_purchase,helpful_votes,total_votes
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic!,fake,5,True,6,9
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic!,fake,4,False,3,4
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase. Hate it!,fake,3,True,2,3
Excellent value for money. High quality product. Fast delivery service. Terrible!,fake,4,True,3,4
"Great product, fast shipping, excellent seller. Will buy again definitely.",fake,4,False,1,4
Bad product. Poor quality materials. Not worth the money spent on it. Hate it!,fake,2,False,2,6
Terrible quality. Worst product I've ever bought. Complete waste of money.,fake,4,True,1,3
Awful experience. Product damaged on arrival. Seller unresponsive to complaints. Hate it!,fake,3,True,3,10
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic!,fake,4,True,4,5
Excellent value for money. High quality product. Fast delivery service. Hate it!,fake,4,True,2,5
Not good at all. Very cheap quality. Would not recommend to anyone. Terrible!,fake,2,False,2,3
Excellent value for money. High quality product. Fast delivery service.,fake,1,True,3,3
Perfect condition. Great packaging. Seller communication excellent throughout process.,fake,5,True,2,7
Superior product quality! Amazing features! Best on the market today!,fake,4,True,2,5
"Great product, fast shipping, excellent seller. Will buy again definitely.",fake,1,True,3,4
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase.,fake,5,True,1,6
This product is amazing! Best purchase ever! Highly recommend! 5 stars!,fake,1,True,6,6
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic!,fake,4,False,2,4
Awful experience. Product damaged on arrival. Seller unresponsive to complaints. Love it!,fake,5,False,2,7
Awful experience. Product damaged on arrival. Seller unresponsive to complaints.,fake,3,True,2,4
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic!,fake,2,False,4,4
Superior product quality! Amazing features! Best on the market today!,fake,2,False,1,3
Superior product quality! Amazing features! Best on the market today! Love it!,fake,3,False,2,8
Excellent value for money. High quality product. Fast delivery service. Perfect!,fake,2,True,4,5
Bad product. Poor quality materials. Not worth the money spent on it.,fake,4,True,3,6
Not good at all. Very cheap quality. Would not recommend to anyone.,fake,1,True,3,3
Excellent value for money. High quality product. Fast delivery service.,fake,4,True,3,3
"Great product, fast shipping, excellent seller. Will buy again definitely.",fake,5,True,6,6
This product is amazing! Best purchase ever! Highly recommend! 5 stars! Worst ever!,fake,5,True,3,7
Perfect condition. Great packaging. Seller communication excellent throughout process.,fake,4,True,3,5
Bad product. Poor quality materials. Not worth the money spent on it. Perfect!,fake,3,False,1,2
Terrible quality. Worst product I've ever bought. Complete waste of money.,fake,4,True,2,2
"Great product, fast shipping, excellent seller. Will buy again definitely. Hate it!",fake,4,True,4,7
Perfect condition. Great packaging. Seller communication excellent throughout process. Terrible!,fake,4,False,3,8
Not good at all. Very cheap quality. Would not recommend to anyone. Worst ever!,fake,2,False,3,4
"Great product, fast shipping, excellent seller. Will buy again definitely.",fake,5,False,2,4
Bad product. Poor quality materials. Not worth the money spent on it.,fake,4,False,3,4
Superior product quality! Amazing features! Best on the market today! Perfect!,fake,2,True,1,3
Superior product quality! Amazing features! Best on the market today!,fake,3,False,2,4
Excellent value for money. High quality product. Fast delivery service.,fake,4,True,2,6
Excellent value for money. High quality product. Fast delivery service.,fake,5,True,3,5
"Great product, fast shipping, excellent seller. Will buy again definitely.",fake,5,True,5,5
This product is amazing! Best purchase ever! Highly recommend! 5 stars! Perfect!,fake,5,True,3,3
Not good at all. Very cheap quality. Would not recommend to anyone.,fake,1,True,6,6
Disappointed with this purchase. Product broke immediately after first use.,fake,4,True,2,4
Bad product. Poor quality materials. Not worth the money spent on it. Terrible!,fake,4,False,5,5
Disappointed with this purchase. Product broke immediately after first use.,fake,1,True,6,6
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic!,fake,3,True,6,7
"Great product, fast shipping, excellent seller. Will buy again definitely.",fake,5,False,3,8
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase. Love it!,fake,2,True,4,4
This product is amazing! Best purchase ever! Highly recommend! 5 stars!,fake,4,True,3,5
Disappointed with this purchase. Product broke immediately after first use.,fake,3,True,2,4
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic! Love it!,fake,1,True,5,6
Bad product. Poor quality materials. Not worth the money spent on it. Perfect!,fake,3,True,4,4
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase.,fake,5,False,2,7
Superior product quality! Amazing features! Best on the market today!,fake,5,True,0,2
Superior product quality! Amazing features! Best on the market today!,fake,5,True,0,3
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic!,fake,4,False,5,5
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase.,fake,2,False,6,6
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase.,fake,4,True,1,6
Excellent value for money. High quality product. Fast delivery service.,fake,4,True,2,9
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase. Amazing!,fake,5,True,5,6
Awful experience. Product damaged on arrival. Seller unresponsive to complaints.,fake,1,True,4,7
"Great product, fast shipping, excellent seller. Will buy again definitely.",fake,4,True,3,3
Superior product quality! Amazing features! Best on the market today!,fake,2,True,2,2
Bad product. Poor quality materials. Not worth the money spent on it. Hate it!,fake,3,False,0,8
Superior product quality! Amazing features! Best on the market today!,fake,5,True,4,8
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic!,fake,4,True,5,8
Superior product quality! Amazing features! Best on the market today! Worst ever!,fake,3,True,2,7
Superior product quality! Amazing features! Best on the market today!,fake,3,True,3,6
Terrible quality. Worst product I've ever bought. Complete waste of money.,fake,4,True,7,7
Excellent value for money. High quality product. Fast delivery service. Worst ever!,fake,5,True,5,7
Perfect condition. Great packaging. Seller communication excellent throughout process.,fake,5,False,3,6
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase. Love it!,fake,5,True,1,5
Excellent value for money. High quality product. Fast delivery service.,fake,5,True,3,6
This product is amazing! Best purchase ever! Highly recommend! 5 stars!,fake,3,True,4,4
Superior product quality! Amazing features! Best on the market today!,fake,4,True,1,4
"Great product, fast shipping, excellent seller. Will buy again definitely. Perfect!",fake,4,True,3,4
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic! Perfect!,fake,3,True,3,5
Bad product. Poor quality materials. Not worth the money spent on it. Hate it!,fake,5,True,4,4
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase.,fake,1,True,1,7
Not good at all. Very cheap quality. Would not recommend to anyone.,fake,5,False,2,2
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic!,fake,4,False,3,4
Excellent value for money. High quality product. Fast delivery service.,fake,4,False,2,2
Not good at all. Very cheap quality. Would not recommend to anyone. Amazing!,fake,4,False,1,6
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase. Amazing!,fake,5,True,1,1
Not good at all. Very cheap quality. Would not recommend to anyone.,fake,4,False,3,6
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase.,fake,4,True,0,6
Awful experience. Product damaged on arrival. Seller unresponsive to complaints. Amazing!,fake,1,False,3,3
Awful experience. Product damaged on arrival. Seller unresponsive to complaints. Perfect!,fake,4,False,1,6
Awful experience. Product damaged on arrival. Seller unresponsive to complaints.,fake,2,False,1,1
Awful experience. Product damaged on arrival. Seller unresponsive to complaints.,fake,5,False,7,7
Excellent value for money. High quality product. Fast delivery service.,fake,4,True,3,6
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase.,fake,4,True,2,7
Excellent value for money. High quality product. Fast delivery service.,fake,1,True,4,6
Awful experience. Product damaged on arrival. Seller unresponsive to complaints.,fake,1,True,4,4
Perfect condition. Great packaging. Seller communication excellent throughout process.,fake,5,True,0,7
This product is amazing! Best purchase ever! Highly recommend! 5 stars!,fake,1,True,3,6
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase.,fake,1,False,3,5
Perfect! Exactly as described. Arrived quickly. Very satisfied with purchase.,fake,1,True,7,7
Perfect condition. Great packaging. Seller communication excellent throughout process.,fake,5,False,3,4
Excellent value for money. High quality product. Fast delivery service.,fake,5,False,2,7
This product is amazing! Best purchase ever! Highly recommend! 5 stars!,fake,3,False,4,4
Disappointed with this purchase. Product broke immediately after first use.,fake,3,False,2,2
Excellent value for money. High quality product. Fast delivery service. Hate it!,fake,3,True,2,2
This product is amazing! Best purchase ever! Highly recommend! 5 stars!,fake,5,False,3,6
Excellent value for money. High quality product. Fast delivery service.,fake,4,False,0,8
This product is amazing! Best purchase ever! Highly recommend! 5 stars! Amazing!,fake,2,True,0,6
Terrible quality. Worst product I've ever bought. Complete waste of money.,fake,2,True,3,3
This product is amazing! Best purchase ever! Highly recommend! 5 stars!,fake,1,False,4,10
Outstanding quality! Exceeded expectations! Must buy for everyone! Fantastic! Worst ever!,fake,4,True,6,6
This product is amazing! Best purchase ever! Highly recommend! 5 stars!,fake,5,True,4,5
Disappointed with this purchase. Product broke immediately after first use. Amazing!,fake,3,True,2,8
Superior product quality! Amazing features! Best on the market today! Amazing!,fake,1,True,2,5
Perfect condition. Great packaging. Seller communication excellent throughout process. Worst ever!,fake,1,True,8,8
Terrible quality. Worst product I've ever bought. Complete waste of money. Perfect!,fake,5,False,4,4
Not good at all. Very cheap quality. Would not recommend to anyone.,fake,3,True,3,7
Excellent value for money. High quality product. Fast delivery service.,fake,5,True,1,7
Excellent value for money. High quality product. Fast delivery service.,fake,4,True,2,3
Bad product. Poor quality materials. Not worth the money spent on it.,fake,3,True,1,3
